en,fr,it,de,es,ko,kana
Gardevoir has the psychokinetic power to distort the dimensions and create a small black hole. This Pokémon will try to protect its Trainer even at the risk of its own life.,Gardevoir est doté d’un pouvoir télékinétique lui permettant de déformer les dimensions et de créer un petit trou noir. Ce Pokémon est prêt à risquer sa vie pour protéger son Dresseur.,Gardevoir ha il potere psicocinetico di distorcere le dimensioni creando un piccolo buco nero. Questo Pokémon cerca di proteggere il proprio Allenatore anche a rischio della sua stessa vita.,Guardevoir kann mit seiner psychokinetischen Energie die Dimensionen verzerren und ein kleines Schwarzes Loch erzeugen. Es schützt seinen Trainer selbst unter Einsatz seines eigenen Lebens.,Gardevoir tiene el poder psicoquinético de alterar las dimensiones y crear un agujero negro pequeño. Este Pokémon intenta proteger siempre a su Entrenador aunque tenga que arriesgar su propia vida.,사이코 파워로 공간을 비틀어 작은 블랙홀을 만들어내는 힘을 지녔다. 목숨을 걸고 트레이너를 지키는 포켓몬이다.,サイコパワーで　くうかんを　ねじまげ　ちいさな ブラックホールを　つくりだす　ちからを　もつ。 いのちがけで　トレーナーを　まもる　ポケモン。
It apparently had a huge shell for protection in ancient times. It lives in shallow tidal pools.,"Jadis, il semble qu’il portait une grande carapace pour se protéger. Il hante les eaux peu profondes.",Pare che in passato il suo corpo fosse protetto da un enorme carapace. Vive in bacini poco profondi.,In Urzeiten muss es einen großen Schutzpanzer besessen haben. Es lebt in kleinen Wasserstellen.,"Al parecer, hace mucho tiempo tenía una gran concha protectora. Vive en aguas poco profundas.",아주 옛날에는 튼튼한 껍질로 몸을 보호하고 있었던 듯하다. 바다의 얕은 곳에서 서식한다.,おおむかしは　じょうぶな　カラで からだを　まもっていたらしい。 うみの　あさせに　せいそくする。
This Pokémon existed 300 million years ago. Team Plasma altered it and attached a cannon to its back.,"Un Pokémon existant depuis 300 millions d’années, et modifié par la Team Plasma. Il a maintenant un canon dans le dos.",Esiste da più di 300 milioni di anni. Il Team Plasma ne ha modificato il corpo montandogli un cannone sul dorso.,Es lebte vor 300 Millionen Jahren. Team Plasma modifizierte es und pflanzte ihm am Rücken eine Kanone ein.,"Un Pokémon de hace 300 millones de años y alterado por el Equipo Plasma, quienes le han equipado con un cañón en el lomo.",3억 년 전에 있었던 포켓몬. 플라스마단에게 개조당해 등에 대포가 붙여졌다.,３おくねんまえに　いた　ポケモン。 プラズマだんに　かいぞう　され せなかに　ほうだいを　つけられた。
This Pokémon existed 300 million years ago. Team Plasma altered it and attached a cannon to its back.,"Un Pokémon existant depuis 300 millions d’années, et modifié par la Team Plasma. Il a maintenant un canon dans le dos.",Esiste da più di 300 milioni di anni. Il Team Plasma ne ha modificato il corpo montandogli un cannone sul dorso.,Es lebte vor 300 Millionen Jahren. Team Plasma modifizierte es und pflanzte ihm am Rücken eine Kanone ein.,"Un Pokémon de hace 300 millones de años y alterado por el Equipo Plasma, quienes le han equipado con un cañón en el lomo.",3억 년 전에 있었던 포켓몬. 플라스마단에게 개조당해 등에 대포가 붙여졌다.,３おくねんまえに　いた　ポケモン。 プラズマだんに　かいぞう　され せなかに　ほうだいを　つけられた。
This Pokémon existed 300 million years ago. Team Plasma altered it and attached a cannon to its back.,"Un Pokémon existant depuis 300 millions d’années, et modifié par la Team Plasma. Il a maintenant un canon dans le dos.",Esiste da più di 300 milioni di anni. Il Team Plasma ne ha modificato il corpo montandogli un cannone sul dorso.,Es lebte vor 300 Millionen Jahren. Team Plasma modifizierte es und pflanzte ihm am Rücken eine Kanone ein.,"Un Pokémon de hace 300 millones de años y alterado por el Equipo Plasma, quienes le han equipado con un cañón en el lomo.",3억 년 전에 있었던 포켓몬. 플라스마단에게 개조당해 등에 대포가 붙여졌다.,３おくねんまえに　いた　ポケモン。 プラズマだんに　かいぞう　され せなかに　ほうだいを　つけられた。
This Pokémon existed 300 million years ago. Team Plasma altered it and attached a cannon to its back.,"Un Pokémon existant depuis 300 millions d’années, et modifié par la Team Plasma. Il a maintenant un canon dans le dos.",Esiste da più di 300 milioni di anni. Il Team Plasma ne ha modificato il corpo montandogli un cannone sul dorso.,Es lebte vor 300 Millionen Jahren. Team Plasma modifizierte es und pflanzte ihm am Rücken eine Kanone ein.,"Un Pokémon de hace 300 millones de años y alterado por el Equipo Plasma, quienes le han equipado con un cañón en el lomo.",3억 년 전에 있었던 포켓몬. 플라스마단에게 개조당해 등에 대포가 붙여졌다.,３おくねんまえに　いた　ポケモン。 プラズマだんに　かいぞう　され せなかに　ほうだいを　つけられた。
This Pokémon existed 300 million years ago. Team Plasma altered it and attached a cannon to its back.,"Un Pokémon existant depuis 300 millions d’années, et modifié par la Team Plasma. Il a maintenant un canon dans le dos.",Esiste da più di 300 milioni di anni. Il Team Plasma ne ha modificato il corpo montandogli un cannone sul dorso.,Es lebte vor 300 Millionen Jahren. Team Plasma modifizierte es und pflanzte ihm am Rücken eine Kanone ein.,"Un Pokémon de hace 300 millones de años y alterado por el Equipo Plasma, quienes le han equipado con un cañón en el lomo.",3억 년 전에 있었던 포켓몬. 플라스마단에게 개조당해 등에 대포가 붙여졌다.,３おくねんまえに　いた　ポケモン。 プラズマだんに　かいぞう　され せなかに　ほうだいを　つけられた。
This Pokémon existed 300 million years ago. Team Plasma altered it and attached a cannon to its back.,"Un Pokémon existant depuis 300 millions d’années, et modifié par la Team Plasma. Il a maintenant un canon dans le dos.",Esiste da più di 300 milioni di anni. Il Team Plasma ne ha modificato il corpo montandogli un cannone sul dorso.,Es lebte vor 300 Millionen Jahren. Team Plasma modifizierte es und pflanzte ihm am Rücken eine Kanone ein.,"Un Pokémon de hace 300 millones de años y alterado por el Equipo Plasma, quienes le han equipado con un cañón en el lomo.",3억 년 전에 있었던 포켓몬. 플라스마단에게 개조당해 등에 대포가 붙여졌다.,３おくねんまえに　いた　ポケモン。 プラズマだんに　かいぞう　され せなかに　ほうだいを　つけられた。
This Pokémon existed 300 million years ago. Team Plasma altered it and attached a cannon to its back.,"Un Pokémon existant depuis 300 millions d’années, et modifié par la Team Plasma. Il a maintenant un canon dans le dos.",Esiste da più di 300 milioni di anni. Il Team Plasma ne ha modificato il corpo montandogli un cannone sul dorso.,Es lebte vor 300 Millionen Jahren. Team Plasma modifizierte es und pflanzte ihm am Rücken eine Kanone ein.,"Un Pokémon de hace 300 millones de años y alterado por el Equipo Plasma, quienes le han equipado con un cañón en el lomo.",3억 년 전에 있었던 포켓몬. 플라스마단에게 개조당해 등에 대포가 붙여졌다.,３おくねんまえに　いた　ポケモン。 プラズマだんに　かいぞう　され せなかに　ほうだいを　つけられた。
This Pokémon existed 300 million years ago. Team Plasma altered it and attached a cannon to its back.,"Un Pokémon existant depuis 300 millions d’années, et modifié par la Team Plasma. Il a maintenant un canon dans le dos.",Esiste da più di 300 milioni di anni. Il Team Plasma ne ha modificato il corpo montandogli un cannone sul dorso.,Es lebte vor 300 Millionen Jahren. Team Plasma modifizierte es und pflanzte ihm am Rücken eine Kanone ein.,"Un Pokémon de hace 300 millones de años y alterado por el Equipo Plasma, quienes le han equipado con un cañón en el lomo.",3억 년 전에 있었던 포켓몬. 플라스마단에게 개조당해 등에 대포가 붙여졌다.,３おくねんまえに　いた　ポケモン。 プラズマだんに　かいぞう　され せなかに　ほうだいを　つけられた。
This Pokémon existed 300 million years ago. Team Plasma altered it and attached a cannon to its back.,"Un Pokémon existant depuis 300 millions d’années, et modifié par la Team Plasma. Il a maintenant un canon dans le dos.",Esiste da più di 300 milioni di anni. Il Team Plasma ne ha modificato il corpo montandogli un cannone sul dorso.,Es lebte vor 300 Millionen Jahren. Team Plasma modifizierte es und pflanzte ihm am Rücken eine Kanone ein.,"Un Pokémon de hace 300 millones de años y alterado por el Equipo Plasma, quienes le han equipado con un cañón en el lomo.",3억 년 전에 있었던 포켓몬. 플라스마단에게 개조당해 등에 대포가 붙여졌다.,３おくねんまえに　いた　ポケモン。 プラズマだんに　かいぞう　され せなかに　ほうだいを　つけられた。
"Rocks are Gennaz’s favorite food. This Pokémon will climb a mountain from the base to the summit, crunchingly feasting on rocks all the while. Upon reaching the peak, it rolls back down to the bottom.","Conçus par d'anciens magiciens, les gennaz protègent les villageois des menaces d'outremonde.","Il cibo preferito da Gennaz sono le rocce. Infatti è capace di risalire un monte dalla base alla cima, sgranocchiando rocce tutto il tempo. Una volta raggiunta la cima, si lancia in discesa rotolando.","Steine sind Georoks Lieblingsspeise. Dieses Pokémon klettert vom Fuße eines Berges zu seinem Gipfel empor und zermalmt dabei das Gestein. Wenn es den Gipfel erreicht hat, rollt es wieder herunter.","Las piedras son la comida preferida de Gennaz. Este Pokémon sube a la cima de las montañas devorando todas las rocas que va encontrando a su paso. Una vez que alcanza la cumbre, baja rodando hasta la falda.",산기슭부터 산 정상까지 올라가는 동안 매우 좋아하는 바위를 으득으득 먹는다. 정상에 도달하면 다시 굴러 내려온다.,やまの　ふもとから　さんちょうまで　のぼる あいだに　だいすきな　いわを　ガリガリ　たべる。 ちょうじょうに　つくと　また　ころがりおちる。
"Rocks are Gennaz’s favorite food. This Pokémon will climb a mountain from the base to the summit, crunchingly feasting on rocks all the while. Upon reaching the peak, it rolls back down to the bottom.","Conçus par d'anciens magiciens, les gennaz protègent les villageois des menaces d'outremonde.","Il cibo preferito da Gennaz sono le rocce. Infatti è capace di risalire un monte dalla base alla cima, sgranocchiando rocce tutto il tempo. Una volta raggiunta la cima, si lancia in discesa rotolando.","Steine sind Georoks Lieblingsspeise. Dieses Pokémon klettert vom Fuße eines Berges zu seinem Gipfel empor und zermalmt dabei das Gestein. Wenn es den Gipfel erreicht hat, rollt es wieder herunter.","Las piedras son la comida preferida de Gennaz. Este Pokémon sube a la cima de las montañas devorando todas las rocas que va encontrando a su paso. Una vez que alcanza la cumbre, baja rodando hasta la falda.",산기슭부터 산 정상까지 올라가는 동안 매우 좋아하는 바위를 으득으득 먹는다. 정상에 도달하면 다시 굴러 내려온다.,やまの　ふもとから　さんちょうまで　のぼる あいだに　だいすきな　いわを　ガリガリ　たべる。 ちょうじょうに　つくと　また　ころがりおちる。
